run_id,seed,interval,metric_name,value
7,48,3,trust_max_proposed,0.989
7,48,3,blockchain_commit_latency_ms,1499.5472
7,48,3,blockchain_failed_commits,0.0
7,48,3,blockchain_commit_success_rate,1.0
7,48,3,packet_count_proposed,1.272365
7,48,3,packet_count_bayesian,1.264293
7,48,3,packet_count_static,1.245407
7,48,3,compute_cost_proposed,1.12
7,48,3,compute_cost_bayesian,1.1
7,48,3,compute_cost_static,0.95
7,48,3,communication_distance_proposed,500.924319
7,48,3,communication_distance_bayesian,527.475469
7,48,3,communication_distance_static,494.425731
7,48,3,routing_load_proposed,0.55
7,48,3,routing_load_bayesian,0.405
7,48,3,routing_load_static,0.55
7,48,3,routing_distance_proposed,0.0
7,48,3,routing_distance_bayesian,504.674957
7,48,3,routing_distance_static,0.0
7,48,3,routing_noise_proposed,0.0
7,48,3,routing_noise_bayesian,-0.024717
7,48,3,routing_noise_static,0.0
7,48,4,accuracy_proposed,86.0
7,48,4,accuracy_bayesian,78.0
7,48,4,accuracy_static,86.0
7,48,4,precision_proposed,0.0
7,48,4,precision_bayesian,30.0
7,48,4,precision_static,0.0
7,48,4,recall_proposed,0.0
7,48,4,recall_bayesian,42.86
7,48,4,recall_static,0.0
7,48,4,f1_proposed,0.0
7,48,4,f1_bayesian,35.29
7,48,4,f1_static,0.0
7,48,4,tp_proposed,0.0
7,48,4,tp_bayesian,3.0
7,48,4,tp_static,0.0
7,48,4,tn_proposed,43.0
7,48,4,tn_bayesian,36.0
7,48,4,tn_static,43.0
7,48,4,fp_proposed,0.0
7,48,4,fp_bayesian,7.0
7,48,4,fp_static,0.0
7,48,4,fn_proposed,7.0
7,48,4,fn_bayesian,4.0
7,48,4,fn_static,7.0
7,48,4,pdr_proposed,97.92
7,48,4,pdr_bayesian,83.67
7,48,4,pdr_static,95.92
7,48,4,energy_proposed,89.09
7,48,4,energy_bayesian,89.17
7,48,4,energy_static,89.81
7,48,4,trust_mean_proposed,0.9532
7,48,4,trust_std_proposed,0.0439
7,48,4,trust_min_proposed,0.7941
7,48,4,trust_max_proposed,0.9861
7,48,4,blockchain_commit_latency_ms,1498.2285
7,48,4,blockchain_failed_commits,0.0
7,48,4,blockchain_commit_success_rate,1.0
7,48,4,packet_count_proposed,1.261484
7,48,4,packet_count_bayesian,1.261645
7,48,4,packet_count_static,1.245142
7,48,4,compute_cost_proposed,1.12
7,48,4,compute_cost_bayesian,1.1
7,48,4,compute_cost_static,0.95
7,48,4,communication_distance_proposed,484.419707
7,48,4,communication_distance_bayesian,495.57366
7,48,4,communication_distance_static,526.129622
7,48,4,routing_load_proposed,0.55
7,48,4,routing_load_bayesian,0.5
7,48,4,routing_load_static,0.55
7,48,4,routing_distance_proposed,0.0
7,48,4,routing_distance_bayesian,516.811324
7,48,4,routing_distance_static,0.0
7,48,4,routing_noise_proposed,0.0
7,48,4,routing_noise_bayesian,0.032272
7,48,4,routing_noise_static,0.0
7,48,5,accuracy_proposed,86.0
7,48,5,accuracy_bayesian,72.0
7,48,5,accuracy_static,86.0
7,48,5,precision_proposed,0.0
7,48,5,precision_bayesian,29.41
7,48,5,precision_static,0.0
7,48,5,recall_proposed,0.0
7,48,5,recall_bayesian,71.43
7,48,5,recall_static,0.0
7,48,5,f1_proposed,0.0
7,48,5,f1_bayesian,41.67
7,48,5,f1_static,0.0
7,48,5,tp_proposed,0.0
7,48,5,tp_bayesian,5.0
7,48,5,tp_static,0.0
7,48,5,tn_proposed,43.0
7,48,5,tn_bayesian,31.0
7,48,5,tn_static,43.0
7,48,5,fp_proposed,0.0
7,48,5,fp_bayesian,12.0
7,48,5,fp_static,0.0
7,48,5,fn_proposed,7.0
7,48,5,fn_bayesian,2.0
7,48,5,fn_static,7.0
7,48,5,pdr_proposed,89.8
7,48,5,pdr_bayesian,79.59
7,48,5,pdr_static,81.63
7,48,5,energy_proposed,86.36
7,48,5,energy_bayesian,86.47
7,48,5,energy_static,87.27
7,48,5,trust_mean_proposed,0.9419
7,48,5,trust_std_proposed,0.0576
7,48,5,trust_min_proposed,0.7262
7,48,5,trust_max_proposed,0.9843
7,48,5,blockchain_commit_latency_ms,1502.4426
7,48,5,blockchain_failed_commits,0.0
7,48,5,blockchain_commit_success_rate,1.0
7,48,5,packet_count_proposed,1.274972
7,48,5,packet_count_bayesian,1.252196
7,48,5,packet_count_static,1.235109
7,48,5,compute_cost_proposed,1.12
7,48,5,compute_cost_bayesian,1.1
7,48,5,compute_cost_static,0.95
7,48,5,communication_distance_proposed,511.6279
7,48,5,communication_distance_bayesian,524.208313
7,48,5,communication_distance_static,484.735093
7,48,5,routing_load_proposed,0.55
7,48,5,routing_load_bayesian,0.465
7,48,5,routing_load_static,0.55
7,48,5,routing_distance_proposed,0.0
7,48,5,routing_distance_bayesian,475.586572
7,48,5,routing_distance_static,0.0
7,48,5,routing_noise_proposed,0.0
7,48,5,routing_noise_bayesian,0.028407
7,48,5,routing_noise_static,0.0
7,48,6,accuracy_proposed,88.0
7,48,6,accuracy_bayesian,62.0
7,48,6,accuracy_static,86.0
7,48,6,precision_proposed,100.0
7,48,6,precision_bayesian,22.73
7,48,6,precision_static,0.0
7,48,6,recall_proposed,14.29
7,48,6,recall_bayesian,71.43
7,48,6,recall_static,0.0
7,48,6,f1_proposed,25.0
7,48,6,f1_bayesian,34.48
7,48,6,f1_static,0.0
7,48,6,tp_proposed,1.0
7,48,6,tp_bayesian,5.0
7,48,6,tp_static,0.0
7,48,6,tn_proposed,43.0
7,48,6,tn_bayesian,26.0
7,48,6,tn_static,43.0
7,48,6,fp_proposed,0.0
7,48,6,fp_bayesian,17.0
7,48,6,fp_static,0.0
7,48,6,fn_proposed,6.0
7,48,6,fn_bayesian,2.0
7,48,6,fn_static,7.0
7,48,6,pdr_proposed,88.0
7,48,6,pdr_bayesian,82.61
7,48,6,pdr_static,95.83
7,48,6,energy_proposed,83.68
7,48,6,energy_bayesian,83.79
7,48,6,energy_static,84.71
7,48,6,trust_mean_proposed,0.9312
7,48,6,trust_std_proposed,0.074
7,48,6,trust_min_proposed,0.6386
7,48,6,trust_max_proposed,0.9795
7,48,6,blockchain_commit_latency_ms,1499.7679
7,48,6,blockchain_failed_commits,0.0
7,48,6,blockchain_commit_success_rate,1.0
7,48,6,packet_count_proposed,1.264975
7,48,6,packet_count_bayesian,1.240922
7,48,6,packet_count_static,1.241545
7,48,6,compute_cost_proposed,1.12
7,48,6,compute_cost_bayesian,1.1
7,48,6,compute_cost_static,0.95
7,48,6,communication_distance_proposed,526.181442
7,48,6,communication_distance_bayesian,500.621951
7,48,6,communication_distance_static,479.81231
7,48,6,routing_load_proposed,0.545
7,48,6,routing_load_bayesian,0.44
7,48,6,routing_load_static,0.55
7,48,6,routing_distance_proposed,256.244165
7,48,6,routing_distance_bayesian,491.526726
7,48,6,routing_distance_static,0.0
7,48,6,routing_noise_proposed,0.03955
7,48,6,routing_noise_bayesian,-0.009459
7,48,6,routing_noise_static,0.0
7,48,7,accuracy_proposed,88.0
7,48,7,accuracy_bayesian,70.0
7,48,7,accuracy_static,86.0
7,48,7,precision_proposed,100.0
7,48,7,precision_bayesian,0.0
7,48,7,precision_static,0.0
7,48,7,recall_proposed,14.29
7,48,7,recall_bayesian,0.0
7,48,7,recall_static,0.0
7,48,7,f1_proposed,25.0
7,48,7,f1_bayesian,0.0
7,48,7,f1_static,0.0
7,48,7,tp_proposed,1.0
7,48,7,tp_bayesian,0.0
7,48,7,tp_static,0.0
7,48,7,tn_proposed,43.0
7,48,7,tn_bayesian,35.0
7,48,7,tn_static,43.0
7,48,7,fp_proposed,0.0
7,48,7,fp_bayesian,8.0
7,48,7,fp_static,0.0
7,48,7,fn_proposed,6.0
7,48,7,fn_bayesian,7.0
7,48,7,fn_static,7.0
7,48,7,pdr_proposed,91.84
7,48,7,pdr_bayesian,80.43
7,48,7,pdr_static,95.74
7,48,7,energy_proposed,80.99
7,48,7,energy_bayesian,81.06
7,48,7,energy_static,82.15
7,48,7,trust_mean_proposed,0.9237
7,48,7,trust_std_proposed,0.0857
7,48,7,trust_min_proposed,0.5766
7,48,7,trust_max_proposed,0.9786
7,48,7,blockchain_commit_latency_ms,1507.3895
7,48,7,blockchain_failed_commits,0.0
7,48,7,blockchain_commit_success_rate,1.0
7,48,7,packet_count_proposed,1.249285
7,48,7,packet_count_bayesian,1.263204
7,48,7,packet_count_static,1.231746
7,48,7,compute_cost_proposed,1.12
7,48,7,compute_cost_bayesian,1.1
7,48,7,compute_cost_static,0.95
7,48,7,communication_distance_proposed,524.645313
7,48,7,communication_distance_bayesian,515.133795
7,48,7,communication_distance_static,489.049461
7,48,7,routing_load_proposed,0.545
7,48,7,routing_load_bayesian,0.51
7,48,7,routing_load_static,0.55
7,48,7,routing_distance_proposed,599.68947
7,48,7,routing_distance_bayesian,549.479513
7,48,7,routing_distance_static,0.0
7,48,7,routing_noise_proposed,-0.059126
7,48,7,routing_noise_bayesian,0.040297
7,48,7,routing_noise_static,0.0
7,48,8,accuracy_proposed,90.0
7,48,8,accuracy_bayesian,64.0
7,48,8,accuracy_static,86.0
7,48,8,precision_proposed,100.0
7,48,8,precision_bayesian,13.33
7,48,8,precision_static,0.0
7,48,8,recall_proposed,28.57
7,48,8,recall_bayesian,28.57
7,48,8,recall_static,0.0
7,48,8,f1_proposed,44.44
7,48,8,f1_bayesian,18.18
7,48,8,f1_static,0.0
7,48,8,tp_proposed,2.0
7,48,8,tp_bayesian,2.0
7,48,8,tp_static,0.0
7,48,8,tn_proposed,43.0
7,48,8,tn_bayesian,30.0
7,48,8,tn_static,43.0
7,48,8,fp_proposed,0.0
7,48,8,fp_bayesian,13.0
7,48,8,fp_static,0.0
7,48,8,fn_proposed,5.0
7,48,8,fn_bayesian,5.0
7,48,8,fn_static,7.0
7,48,8,pdr_proposed,88.0
7,48,8,pdr_bayesian,87.23
7,48,8,pdr_static,97.96
7,48,8,energy_proposed,78.25
7,48,8,energy_bayesian,78.36
7,48,8,energy_static,79.59
7,48,8,trust_mean_proposed,0.9194
7,48,8,trust_std_proposed,0.085
7,48,8,trust_min_proposed,0.6278
7,48,8,trust_max_proposed,0.9768
7,48,8,blockchain_commit_latency_ms,1500.3013
7,48,8,blockchain_failed_commits,0.0
7,48,8,blockchain_commit_success_rate,1.0
7,48,8,packet_count_proposed,1.27068
7,48,8,packet_count_bayesian,1.252158
7,48,8,packet_count_static,1.219936
7,48,8,compute_cost_proposed,1.12
7,48,8,compute_cost_bayesian,1.1
7,48,8,compute_cost_static,0.95
7,48,8,communication_distance_proposed,538.398259
7,48,8,communication_distance_bayesian,509.479619
7,48,8,communication_distance_static,527.690256
7,48,8,routing_load_proposed,0.54
7,48,8,routing_load_bayesian,0.475
7,48,8,routing_load_static,0.55
7,48,8,routing_distance_proposed,758.275236
7,48,8,routing_distance_bayesian,471.136328
7,48,8,routing_distance_static,0.0
7,48,8,routing_noise_proposed,-0.004627
7,48,8,routing_noise_bayesian,0.016034
7,48,8,routing_noise_static,0.0
7,48,9,accuracy_proposed,88.0
7,48,9,accuracy_bayesian,62.0
7,48,9,accuracy_static,86.0
7,48,9,precision_proposed,100.0
7,48,9,precision_bayesian,12.5
7,48,9,precision_static,0.0
7,48,9,recall_proposed,14.29
7,48,9,recall_bayesian,28.57
7,48,9,recall_static,0.0
7,48,9,f1_proposed,25.0
7,48,9,f1_bayesian,17.39
7,48,9,f1_static,0.0
7,48,9,tp_proposed,1.0
7,48,9,tp_bayesian,2.0
7,48,9,tp_static,0.0
7,48,9,tn_proposed,43.0
7,48,9,tn_bayesian,29.0
7,48,9,tn_static,43.0
7,48,9,fp_proposed,0.0
7,48,9,fp_bayesian,14.0
7,48,9,fp_static,0.0
7,48,9,fn_proposed,6.0
7,48,9,fn_bayesian,5.0
7,48,9,fn_static,7.0
7,48,9,pdr_proposed,91.49
7,48,9,pdr_bayesian,86.0
7,48,9,pdr_static,93.88
7,48,9,energy_proposed,75.54
7,48,9,energy_bayesian,75.64
7,48,9,energy_static,77.05
7,48,9,trust_mean_proposed,0.9133
7,48,9,trust_std_proposed,0.0895
7,48,9,trust_min_proposed,0.5691
7,48,9,trust_max_proposed,0.978
7,48,9,blockchain_commit_latency_ms,1501.3002
7,48,9,blockchain_failed_commits,0.0
7,48,9,blockchain_commit_success_rate,1.0
7,48,9,packet_count_proposed,1.241301
7,48,9,packet_count_bayesian,1.257729
7,48,9,packet_count_static,1.248562
7,48,9,compute_cost_proposed,1.12
7,48,9,compute_cost_bayesian,1.1
7,48,9,compute_cost_static,0.95
7,48,9,communication_distance_proposed,509.814203
7,48,9,communication_distance_bayesian,522.037117
7,48,9,communication_distance_static,515.154354
7,48,9,routing_load_proposed,0.545
7,48,9,routing_load_bayesian,0.47
7,48,9,routing_load_static,0.55
7,48,9,routing_distance_proposed,475.526818
7,48,9,routing_distance_bayesian,504.012686
7,48,9,routing_distance_static,0.0
7,48,9,routing_noise_proposed,0.121999
7,48,9,routing_noise_bayesian,0.024104
7,48,9,routing_noise_static,0.0
7,48,10,accuracy_proposed,90.0
7,48,10,accuracy_bayesian,76.0
7,48,10,accuracy_static,86.0
7,48,10,precision_proposed,100.0
7,48,10,precision_bayesian,22.22
7,48,10,precision_static,0.0
7,48,10,recall_proposed,28.57
7,48,10,recall_bayesian,28.57
7,48,10,recall_static,0.0
7,48,10,f1_proposed,44.44
7,48,10,f1_bayesian,25.0
7,48,10,f1_static,0.0
7,48,10,tp_proposed,2.0
7,48,10,tp_bayesian,2.0
7,48,10,tp_static,0.0
7,48,10,tn_proposed,43.0
7,48,10,tn_bayesian,36.0
7,48,10,tn_static,43.0
7,48,10,fp_proposed,0.0
7,48,10,fp_bayesian,7.0
7,48,10,fp_static,0.0
7,48,10,fn_proposed,5.0
7,48,10,fn_bayesian,5.0
7,48,10,fn_static,7.0
7,48,10,pdr_proposed,81.63
7,48,10,pdr_bayesian,92.0
7,48,10,pdr_static,91.84
7,48,10,energy_proposed,72.8
7,48,10,energy_bayesian,72.89
7,48,10,energy_static,74.48
7,48,10,trust_mean_proposed,0.9143
7,48,10,trust_std_proposed,0.0828
7,48,10,trust_min_proposed,0.621
7,48,10,trust_max_proposed,0.9755
7,48,10,blockchain_commit_latency_ms,1496.5513
7,48,10,blockchain_failed_commits,0.0
7,48,10,blockchain_commit_success_rate,1.0
7,48,10,packet_count_proposed,1.263527
7,48,10,packet_count_bayesian,1.253817
7,48,10,packet_count_static,1.235944
7,48,10,compute_cost_proposed,1.12
7,48,10,compute_cost_bayesian,1.1
7,48,10,compute_cost_static,0.95
7,48,10,communication_distance_proposed,517.4176
7,48,10,communication_distance_bayesian,519.465447
7,48,10,communication_distance_static,497.276229
7,48,10,routing_load_proposed,0.54
7,48,10,routing_load_bayesian,0.505
7,48,10,routing_load_static,0.55
7,48,10,routing_distance_proposed,498.540821
7,48,10,routing_distance_bayesian,565.070574
7,48,10,routing_distance_static,0.0
7,48,10,routing_noise_proposed,0.058755
7,48,10,routing_noise_bayesian,0.033381
7,48,10,routing_noise_static,0.0
7,48,11,accuracy_proposed,90.0
7,48,11,accuracy_bayesian,74.0
7,48,11,accuracy_static,86.0
7,48,11,precision_proposed,100.0
7,48,11,precision_bayesian,20.0
7,48,11,precision_static,0.0
7,48,11,recall_proposed,28.57
7,48,11,recall_bayesian,28.57
7,48,11,recall_static,0.0
7,48,11,f1_proposed,44.44
7,48,11,f1_bayesian,23.53
7,48,11,f1_static,0.0
7,48,11,tp_proposed,2.0
7,48,11,tp_bayesian,2.0
7,48,11,tp_static,0.0
7,48,11,tn_proposed,43.0
7,48,11,tn_bayesian,35.0
7,48,11,tn_static,43.0
7,48,11,fp_proposed,0.0
7,48,11,fp_bayesian,8.0
7,48,11,fp_static,0.0
7,48,11,fn_proposed,5.0
7,48,11,fn_bayesian,5.0
7,48,11,fn_static,7.0
7,48,11,pdr_proposed,92.0
7,48,11,pdr_bayesian,87.76
7,48,11,pdr_static,78.72
7,48,11,energy_proposed,70.04
7,48,11,energy_bayesian,70.22
7,48,11,energy_static,71.91
7,48,11,trust_mean_proposed,0.9101
7,48,11,trust_std_proposed,0.0874
7,48,11,trust_min_proposed,0.6159
7,48,11,trust_max_proposed,0.9705
7,48,11,blockchain_commit_latency_ms,1495.4069
7,48,11,blockchain_failed_commits,0.0
7,48,11,blockchain_commit_success_rate,1.0
7,48,11,packet_count_proposed,1.285066
7,48,11,packet_count_bayesian,1.262069
7,48,11,packet_count_static,1.247071
7,48,11,compute_cost_proposed,1.12
7,48,11,compute_cost_bayesian,1.1
7,48,11,compute_cost_static,0.95
7,48,11,communication_distance_proposed,477.307552
7,48,11,communication_distance_bayesian,505.412404
7,48,11,communication_distance_static,517.545918
7,48,11,routing_load_proposed,0.54
7,48,11,routing_load_bayesian,0.5
7,48,11,routing_load_static,0.55
7,48,11,routing_distance_proposed,183.582026
7,48,11,routing_distance_bayesian,462.915502
7,48,11,routing_distance_static,0.0
7,48,11,routing_noise_proposed,0.058282
7,48,11,routing_noise_bayesian,0.052493
7,48,11,routing_noise_static,0.0
7,48,12,accuracy_proposed,90.0
7,48,12,accuracy_bayesian,70.0
7,48,12,accuracy_static,86.0
7,48,12,precision_proposed,100.0
7,48,12,precision_bayesian,16.67
7,48,12,precision_static,0.0
7,48,12,recall_proposed,28.57
7,48,12,recall_bayesian,28.57
7,48,12,recall_static,0.0
7,48,12,f1_proposed,44.44
7,48,12,f1_bayesian,21.05
7,48,12,f1_static,0.0
7,48,12,tp_proposed,2.0
7,48,12,tp_bayesian,2.0
7,48,12,tp_static,0.0
7,48,12,tn_proposed,43.0
7,48,12,tn_bayesian,33.0
7,48,12,tn_static,43.0
7,48,12,fp_proposed,0.0
7,48,12,fp_bayesian,10.0
7,48,12,fp_static,0.0
7,48,12,fn_proposed,5.0
7,48,12,fn_bayesian,5.0
7,48,12,fn_static,7.0
7,48,12,pdr_proposed,87.76
7,48,12,pdr_bayesian,90.0
7,48,12,pdr_static,89.8
7,48,12,energy_proposed,67.3
7,48,12,energy_bayesian,67.55
7,48,12,energy_static,69.36
7,48,12,trust_mean_proposed,0.9029
7,48,12,trust_std_proposed,0.0963
7,48,12,trust_min_proposed,0.5735
7,48,12,trust_max_proposed,0.9677
7,48,12,blockchain_commit_latency_ms,1505.3595
7,48,12,blockchain_failed_commits,0.0
7,48,12,blockchain_commit_success_rate,1.0
7,48,12,packet_count_proposed,1.265625
7,48,12,packet_count_bayesian,1.252534
7,48,12,packet_count_static,1.250843
7,48,12,compute_cost_proposed,1.12
7,48,12,compute_cost_bayesian,1.1
7,48,12,compute_cost_static,0.95
7,48,12,communication_distance_proposed,516.6172
7,48,12,communication_distance_bayesian,484.27748
7,48,12,communication_distance_static,512.742872
7,48,12,routing_load_proposed,0.54
7,48,12,routing_load_bayesian,0.49
7,48,12,routing_load_static,0.55
7,48,12,routing_distance_proposed,707.00211
7,48,12,routing_distance_bayesian,493.653923
7,48,12,routing_distance_static,0.0
7,48,12,routing_noise_proposed,-0.014961
7,48,12,routing_noise_bayesian,-0.026031
7,48,12,routing_noise_static,0.0
7,48,13,accuracy_proposed,90.0
7,48,13,accuracy_bayesian,74.0
7,48,13,accuracy_static,86.0
7,48,13,precision_proposed,100.0
7,48,13,precision_bayesian,12.5
7,48,13,precision_static,0.0
7,48,13,recall_proposed,28.57
7,48,13,recall_bayesian,14.29
7,48,13,recall_static,0.0
7,48,13,f1_proposed,44.44
7,48,13,f1_bayesian,13.33
7,48,13,f1_static,0.0
7,48,13,tp_proposed,2.0
7,48,13,tp_bayesian,1.0
7,48,13,tp_static,0.0
7,48,13,tn_proposed,43.0
7,48,13,tn_bayesian,36.0
7,48,13,tn_static,43.0
7,48,13,fp_proposed,0.0
7,48,13,fp_bayesian,7.0
7,48,13,fp_static,0.0
7,48,13,fn_proposed,5.0
7,48,13,fn_bayesian,6.0
7,48,13,fn_static,7.0
7,48,13,pdr_proposed,88.0
7,48,13,pdr_bayesian,81.63
7,48,13,pdr_static,89.8
7,48,13,energy_proposed,64.58
7,48,13,energy_bayesian,64.87
7,48,13,energy_static,66.83
7,48,13,trust_mean_proposed,0.8952
7,48,13,trust_std_proposed,0.1029
7,48,13,trust_min_proposed,0.484
7,48,13,trust_max_proposed,0.969
7,48,13,blockchain_commit_latency_ms,1496.0308
7,48,13,blockchain_failed_commits,0.0
7,48,13,blockchain_commit_success_rate,1.0
7,48,13,packet_count_proposed,1.260727
7,48,13,packet_count_bayesian,1.258047
7,48,13,packet_count_static,1.228181
7,48,13,compute_cost_proposed,1.12
7,48,13,compute_cost_bayesian,1.1
7,48,13,compute_cost_static,0.95
7,48,13,communication_distance_proposed,497.582429
7,48,13,communication_distance_bayesian,501.373298
7,48,13,communication_distance_static,505.780443
7,48,13,routing_load_proposed,0.54
7,48,13,routing_load_bayesian,0.51
7,48,13,routing_load_static,0.55
7,48,13,routing_distance_proposed,598.706912
7,48,13,routing_distance_bayesian,448.47463
7,48,13,routing_distance_static,0.0
7,48,13,routing_noise_proposed,-0.013751
7,48,13,routing_noise_bayesian,0.02527
7,48,13,routing_noise_static,0.0
7,48,14,accuracy_proposed,94.0
7,48,14,accuracy_bayesian,66.0
7,48,14,accuracy_static,86.0
7,48,14,precision_proposed,100.0
7,48,14,precision_bayesian,14.29
7,48,14,precision_static,0.0
7,48,14,recall_proposed,57.14
7,48,14,recall_bayesian,28.57
7,48,14,recall_static,0.0
7,48,14,f1_proposed,72.73
7,48,14,f1_bayesian,19.05
7,48,14,f1_static,0.0
7,48,14,tp_proposed,4.0
7,48,14,tp_bayesian,2.0
7,48,14,tp_static,0.0
7,48,14,tn_proposed,43.0
7,48,14,tn_bayesian,31.0
7,48,14,tn_static,43.0
7,48,14,fp_proposed,0.0
7,48,14,fp_bayesian,12.0
7,48,14,fp_static,0.0
7,48,14,fn_proposed,3.0
7,48,14,fn_bayesian,5.0
7,48,14,fn_static,7.0
7,48,14,pdr_proposed,85.71
7,48,14,pdr_bayesian,80.0
7,48,14,pdr_static,96.0
7,48,14,energy_proposed,61.88
7,48,14,energy_bayesian,62.18
7,48,14,energy_static,64.24
7,48,14,trust_mean_proposed,0.8871
7,48,14,trust_std_proposed,0.1129
7,48,14,trust_min_proposed,0.5093
7,48,14,trust_max_proposed,0.9706
7,48,14,blockchain_commit_latency_ms,1500.2945
7,48,14,blockchain_failed_commits,0.0
7,48,14,blockchain_commit_success_rate,1.0
7,48,14,packet_count_proposed,1.259656
7,48,14,packet_count_bayesian,1.24163
7,48,14,packet_count_static,1.258308
7,48,14,compute_cost_proposed,1.12
7,48,14,compute_cost_bayesian,1.1
7,48,14,compute_cost_static,0.95
7,48,14,communication_distance_proposed,497.403769
7,48,14,communication_distance_bayesian,519.889822
7,48,14,communication_distance_static,478.157198
7,48,14,routing_load_proposed,0.53
7,48,14,routing_load_bayesian,0.48
7,48,14,routing_load_static,0.55
7,48,14,routing_distance_proposed,562.341193
7,48,14,routing_distance_bayesian,553.964132
7,48,14,routing_distance_static,0.0
7,48,14,routing_noise_proposed,-0.056381
7,48,14,routing_noise_bayesian,-0.060477
7,48,14,routing_noise_static,0.0
7,48,15,accuracy_proposed,96.0
7,48,15,accuracy_bayesian,68.0
7,48,15,accuracy_static,86.0
7,48,15,precision_proposed,100.0
7,48,15,precision_bayesian,23.53
7,48,15,precision_static,0.0
7,48,15,recall_proposed,71.43
7,48,15,recall_bayesian,57.14
7,48,15,recall_static,0.0
7,48,15,f1_proposed,83.33
7,48,15,f1_bayesian,33.33
7,48,15,f1_static,0.0
7,48,15,tp_proposed,5.0
7,48,15,tp_bayesian,4.0
7,48,15,tp_static,0.0
7,48,15,tn_proposed,43.0
7,48,15,tn_bayesian,30.0
7,48,15,tn_static,43.0
7,48,15,fp_proposed,0.0
7,48,15,fp_bayesian,13.0
7,48,15,fp_static,0.0
7,48,15,fn_proposed,2.0
7,48,15,fn_bayesian,3.0
7,48,15,fn_static,7.0
7,48,15,pdr_proposed,88.0
7,48,15,pdr_bayesian,82.0
7,48,15,pdr_static,89.8
7,48,15,energy_proposed,59.15
7,48,15,energy_bayesian,59.5
7,48,15,energy_static,61.66
7,48,15,trust_mean_proposed,0.8846
7,48,15,trust_std_proposed,0.1149
7,48,15,trust_min_proposed,0.464
7,48,15,trust_max_proposed,0.9728
7,48,15,blockchain_commit_latency_ms,1501.7677
7,48,15,blockchain_failed_commits,0.0
7,48,15,blockchain_commit_success_rate,1.0
7,48,15,packet_count_proposed,1.278604
7,48,15,packet_count_bayesian,1.230663
7,48,15,packet_count_static,1.248359
7,48,15,compute_cost_proposed,1.12
7,48,15,compute_cost_bayesian,1.1
7,48,15,compute_cost_static,0.95
7,48,15,communication_distance_proposed,501.145343
7,48,15,communication_distance_bayesian,519.307526
7,48,15,communication_distance_static,496.34585
7,48,15,routing_load_proposed,0.525
7,48,15,routing_load_bayesian,0.465
7,48,15,routing_load_static,0.55
7,48,15,routing_distance_proposed,531.785073
7,48,15,routing_distance_bayesian,521.516279
7,48,15,routing_distance_static,0.0
7,48,15,routing_noise_proposed,0.052637
7,48,15,routing_noise_bayesian,0.023069
7,48,15,routing_noise_static,0.0
7,48,16,accuracy_proposed,96.0
7,48,16,accuracy_bayesian,80.0
7,48,16,accuracy_static,86.0
7,48,16,precision_proposed,100.0
7,48,16,precision_bayesian,28.57
7,48,16,precision_static,0.0
7,48,16,recall_proposed,71.43
7,48,16,recall_bayesian,28.57
7,48,16,recall_static,0.0
7,48,16,f1_proposed,83.33
7,48,16,f1_bayesian,28.57
7,48,16,f1_static,0.0
7,48,16,tp_proposed,5.0
7,48,16,tp_bayesian,2.0
7,48,16,tp_static,0.0
7,48,16,tn_proposed,43.0
7,48,16,tn_bayesian,38.0
7,48,16,tn_static,43.0
7,48,16,fp_proposed,0.0
7,48,16,fp_bayesian,5.0
7,48,16,fp_static,0.0
7,48,16,fn_proposed,2.0
7,48,16,fn_bayesian,5.0
7,48,16,fn_static,7.0
7,48,16,pdr_proposed,85.71
7,48,16,pdr_bayesian,88.0
7,48,16,pdr_static,93.75
7,48,16,energy_proposed,56.44
7,48,16,energy_bayesian,56.8
7,48,16,energy_static,59.1
7,48,16,trust_mean_proposed,0.8785
7,48,16,trust_std_proposed,0.1219
7,48,16,trust_min_proposed,0.4849
7,48,16,trust_max_proposed,0.9698
7,48,16,blockchain_commit_latency_ms,1507.6871
7,48,16,blockchain_failed_commits,0.0
7,48,16,blockchain_commit_success_rate,1.0
7,48,16,packet_count_proposed,1.266458
7,48,16,packet_count_bayesian,1.240249
7,48,16,packet_count_static,1.230682
7,48,16,compute_cost_proposed,1.12
7,48,16,compute_cost_bayesian,1.1
7,48,16,compute_cost_static,0.95
7,48,16,communication_distance_proposed,487.843241
7,48,16,communication_distance_bayesian,532.516865
7,48,16,communication_distance_static,499.273094
7,48,16,routing_load_proposed,0.525
7,48,16,routing_load_bayesian,0.515
7,48,16,routing_load_static,0.55
7,48,16,routing_distance_proposed,742.290569
7,48,16,routing_distance_bayesian,579.288277
7,48,16,routing_distance_static,0.0
7,48,16,routing_noise_proposed,-0.00169
7,48,16,routing_noise_bayesian,0.006989
7,48,16,routing_noise_static,0.0
7,48,17,accuracy_proposed,96.0
7,48,17,accuracy_bayesian,76.0
7,48,17,accuracy_static,86.0
7,48,17,precision_proposed,100.0
7,48,17,precision_bayesian,27.27
7,48,17,precision_static,0.0
7,48,17,recall_proposed,71.43
7,48,17,recall_bayesian,42.86
7,48,17,recall_static,0.0
7,48,17,f1_proposed,83.33
7,48,17,f1_bayesian,33.33
7,48,17,f1_static,0.0
7,48,17,tp_proposed,5.0
7,48,17,tp_bayesian,3.0
7,48,17,tp_static,0.0
7,48,17,tn_proposed,43.0
7,48,17,tn_bayesian,35.0
